id,credit_score,income,no_accounts,total_amount
b70f2e39-0bdd-4bec-aa10-70957fee5bb8,546,35000,0,1069.2
b70fbd70-44c1-40ad-bc28-5adefbf4de0d,632,60000,8,699
b710fff8-5b99-4e2f-a50b-60efd9b0ab15,559,30000,1,699
b71116c7-ea8a-4fb2-a57a-6ccba5ced901,593,15000,2,3600
b7121a1d-5771-4ee4-b431-18046f329e2d,507,23000,12,270
b7127eb4-b609-4050-ae4a-ce11cfd1a3aa,650,20000,6,727.74
b7140c66-16de-4fb3-b6d4-22c69b71af29,524,40000,4,599
b7145059-1de4-4da0-b5a2-479fb94c714e,647,100000,8,1124
b7145c1a-6852-4e73-8a79-4672bde41d34,620,20000,5,2245
b714fbe2-dfd9-4363-a1a1-cdb1755351d3,695,40000,8,1319.98
b7161785-238d-4cd6-9ec7-02920a70f9cc,688,40000,7,972
b7162766-88f3-49ac-96ef-a21acaecfa19,498,35000,4,350.09
b7171642-f4c0-4a02-881f-aae742830c5d,520,20000,3,599
b7177d2b-3ec9-4a6c-bd8f-8122294be351,515,25000,5,3387
b7182823-7652-4df5-a3cb-844522b98f3e,691,40000,4,1583
b718a16b-77d1-41a0-925b-099be196cd17,522,35000,3,799
b71a9a72-3194-41d2-a4f7-b3db3da4ed54,538,15000,0,3387
b71edfc7-87c0-4d6a-b64c-11807f66c9a2,540,15000,2,749
b720f6f4-3051-4dcb-b1ac-377e44d2b962,537,5000,3,422
b7211e62-8cbb-4386-aa08-a67c4e126cf1,552,20000,5,1903.5
b7240860-fe91-42a0-b589-87eb4bbb54d7,542,30000,10,599.2
b72419ae-0ca3-41b7-89e7-cd6360d4af8a,501,15000,0,749
b725c9fc-3e74-43f6-91e6-93c30dbe18f2,647,50000,8,699
b726cb31-c6f7-41ba-b504-bfb046502183,558,15000,5,1290
b7292232-1de8-417e-bdf2-65a2db1012f6,661,45000,7,458.14
b72b0d03-3d55-49e6-a640-654273aeb6bc,577,25000,4,3387
b72cd89b-aa0c-4164-ac16-6672c63e8db0,534,25000,7,706.5
b72fc8bd-fde7-4cb7-979c-63c5d0976239,639,10000,6,195
b7303d3b-2a55-4d4f-806b-5e5a6eb33171,677,15000,14,750
b730519b-8eb0-4326-a07b-e2c0db8acd2a,537,23000,12,3600
b7315a96-9895-4ddc-8c33-d61e17b3df8b,574,18000,6,648
b7322891-b4a6-447a-966f-175e59bcca0d,589,26500,14,799
b7330de3-696f-4621-8801-0022ba36ea15,534,15000,6,345.59
b733bbd4-1db4-4ad3-97e1-3c123adfad3d,545,15000,12,649
b7341f29-fc98-4a4c-85b8-b03206400c2d,584,20000,0,838.8
b735748d-045d-430d-800b-609e94debaa3,529,15000,5,4515
b7397a31-548c-4afe-bf80-99e8605dae2d,541,32000,17,699
b739b7e5-7ee0-4b8e-b9e7-22591b37d1e9,544,25000,10,234.91
b739e1f7-9f81-4dc3-bbf5-2c087ad6a94b,583,30000,5,1341
b73a06c7-5696-425c-b52f-ba65fa963b42,478,20000,10,473.5
b73b0be4-b7c2-4aa6-8ca9-3ad762a679e8,666,20000,5,2331
b73b442a-a7c7-4d9c-bfe9-ccae0edc825b,625,50000,12,599
b73bdb7c-8fb2-43d5-9f9f-00bcd6bcb31d,607,40000,5,649
b73ee778-0bf5-4175-b03b-54d2f53e19ac,627,25000,7,599
b741e4dc-6793-45ba-ac28-4d9d6c180450,677,15000,9,900
b741f994-7bf4-4429-a78a-769e5004cd36,525,30000,3,707.75
b742e303-8707-477f-be35-c5a2fa360fdc,528,17000,4,695
b7444d60-f78f-4d57-8c56-1d0ac41f1b80,567,15000,10,1079.1
b744b5f7-d30a-4c2a-9db9-96efa32656dc,550,23000,7,399
b746e783-58e5-42f2-ab86-e0028734944a,621,30000,6,625.8
b746f105-59f1-447a-94c7-f012b68255a2,583,29400,12,954.99
b74c5810-553a-4b5e-a25d-9a62e85b00a9,703,40000,6,3890
b74e3296-40b6-46bc-b6d8-4e3286bf44ed,678,35000,7,3000
b74e6c31-d3fb-4089-bb64-659c6120528b,612,25000,7,599
b74ff822-23e0-4097-8eb4-975247df6c85,532,34000,8,1350
b7519788-bd7e-4832-920b-7c192d4609d0,545,20000,4,649
b751ea50-3746-4d7a-93af-92776b7982a9,708,20000,6,10500
b7538f83-3ced-4b5b-9d2d-8f8dbc29396b,520,20000,2,3387
b7543c7a-e086-492e-ab84-64cd44913d42,649,20000,2,4088
b7548f45-71f6-4089-bf39-7a007770028e,587,10000,3,1195
b755551b-134e-405f-8c4f-62efebbb32e1,510,20000,8,649
b756f6e4-4fca-4a49-be4a-dc0eaf5a4fe9,643,25000,8,2626.75
b757c3b7-d55a-4b20-aefa-e502376780d7,594,15000,3,799
b758f500-3aa9-4fc8-b102-0734bc1f7de7,511,18200,2,5400
b75a73be-09c8-468a-b8c1-82c43a8e3a7e,592,15000,7,467
b75aa357-b802-44de-ac2a-ed9948a73e49,612,42000,6,804.6
b75cc9b0-e245-4086-b91a-83a643fc8b4b,534,25000,6,187.92
b75e1119-b9ea-4d51-882f-e82ef10d0466,553,20000,3,3287
b75f2bad-4d78-461f-98e8-98b0baaf9f51,671,15000,9,933
b75f5301-c72b-4c44-963c-70a815c71b65,629,50000,10,699
b7605cde-523d-4676-a10a-13ee63125ad7,617,10000,6,699
b7614464-55dd-44de-bc39-8f723ea6bb8f,524,18240,5,5690
b7616c78-a66b-4823-b9a1-3047d97000f5,512,40000,5,199
b76191da-d74f-4132-a3d9-66e31389c807,674,30000,17,299
b7628a4d-e9de-47c3-8bc5-730535eed77f,494,10000,10,1124.1
b7640f60-8d36-403f-b4e0-f7ec03df4f9a,651,10000,4,795
b7641c28-d54d-4d7f-80ef-6f62d3633165,670,25000,11,704.25
b7661ee2-5914-405a-80a4-feefe1739bfe,580,53000,6,3600
b76a1e8e-a1da-4a8c-8496-179ea4c4feeb,532,17710,8,4702
b76b2f5c-a0e7-4027-a0ed-35c1a344a10d,608,15000,2,699
b76ce26d-1fe2-4601-a68b-be0a4312cb3e,567,10000,8,1350
b76d3ee1-33c1-4f99-b049-a7589ae5cd60,521,15000,4,396
b76e2971-ca6a-49be-b3eb-8e414734faf0,662,20000,2,559
b771bf72-8ea7-4c76-a190-cdd3ae53d3cd,583,10000,16,5710
b7728348-0a4a-4235-a417-063236a1127c,728,30000,7,8100
b7730e49-66e4-4417-b8e6-953dcaf5b5d7,555,20000,4,699
b7735fe3-dc2e-4ce5-bc08-74864a45fcd1,527,35000,15,689
b774d912-84d8-4cd5-b2f9-248187599aaa,682,12000,3,2541.5
b776912e-6d64-4b65-a069-c4f3dacac2ac,575,29000,8,534.42
b77751c4-711e-4e01-a943-73df32ab41e7,619,20000,4,799
b7780b95-d4a2-4ba3-95da-2eaeca103247,624,10000,1,599.2
b77b8738-eda7-4669-bf94-1aaac161a5ad,576,15000,4,989
b77bf53c-2f83-4c64-8e39-3937decc0117,634,30000,7,559
b77dd4a0-45b9-4753-95c8-d691a2a706de,528,10000,3,352.75
b77ddaef-de81-470a-82e5-d1dc4b8f9770,628,51000,9,843
b77de569-618b-4303-8211-8293a666b45a,547,25000,15,2425.5
b77f5b97-45bc-459e-a1a2-225f5c4dab22,592,15000,7,479
b77feeba-dd50-4ec5-8539-c8098fd141a1,510,25000,3,1100
b78084f7-96e0-4009-a521-5a5a9ebc7417,496,25000,5,3387
b781c89f-c715-472b-a4cb-aef859e2a312,625,50000,8,8252.58
b7869332-452d-4ee0-bd81-941839e10f98,536,10000,7,440
b786f386-437f-487c-89ae-2dc7c154fb26,625,20000,8,404.1
b7877cc4-06ac-4708-a14d-4a43af1e855d,561,20000,12,283.5
b787b888-7261-43e5-902f-08bddca40718,673,50000,10,1045.57
b788a3ce-065d-4fb4-847f-acc7761b54e6,634,15000,6,300.3
b788e7cc-839f-4355-9870-b6bca1392cb5,661,46000,4,10445.25
b788f7fa-cb2f-4c78-839b-9ce2323818c6,599,9000,13,1305
b7897472-2b65-4228-b967-689f717392b5,693,25000,6,537.3
b789f696-57a6-4ebf-9549-65d27e3ce94b,600,30000,5,1242
b78b23e1-8354-49c2-8d73-e315eab47136,543,15000,6,673
b78d893b-c870-4209-8a55-bb8e996197c2,555,25000,3,2697.3
b78e249d-9bff-4fe4-8140-c46295f50c32,564,40000,4,2200
b78eb3d4-e763-446b-a7da-b01eceac23a0,643,25000,7,727.74
b791c60e-64fe-4955-bd71-508ca3e3abcf,566,10000,1,360.9
b792eded-4e80-4cd5-a7ee-52e667bdf4f2,528,20000,2,2160
b792f292-d9b6-442f-b7f4-8249d6b32377,528,20000,2,4710.65
b794adc4-3d8a-4161-abee-803e0ba26f55,508,15000,2,326.39
b794c2cf-999e-4c65-928a-37b4c58236cb,615,25000,3,835.5
b79582aa-f709-405d-bce9-1ca5f981cf30,572,20000,7,339
b795fe9b-d3ba-4b6a-8163-484451d1cd7b,518,19704,7,1615.5
b7970495-20d2-412d-8d2a-c53eaedb9a9b,580,15000,11,1421.1
b7974afe-81c0-4d0a-baa3-6af75a1b7713,611,20000,2,513
b79758e9-cae8-4266-b776-73f00f917f1e,682,15000,8,786.99
b797b49b-2267-4bae-8371-93f21b39d9b6,523,25000,2,699
b798c511-1ba2-4369-935a-b88553f157d1,579,15000,3,445.99
b79b3401-035b-4a6c-896a-971fda125601,615,20000,10,539
b79bef91-169c-46de-959d-ec00662689b1,673,25000,4,1953.6
b79c1164-4a21-48fc-82ce-445a76c3306e,622,22000,6,3711.6
b79cb0c7-1ab2-43a1-aeba-69289e1ad52f,537,28000,6,599
b79d0432-a4d4-4097-94c3-2611241d003a,573,22000,3,3600
b79ddb4c-4262-4ea4-870f-163e66ddcad4,529,20000,5,285
b79fbd5b-e3c7-4ee6-a32d-c06e978df07c,595,7500,2,4672.8
b7a005aa-9565-45e1-905b-0d56814cad0f,539,15000,0,358.19
b7a06614-4678-4fc0-9978-ce11ab2b03ac,511,15000,5,669
b7a26684-ea9c-43b2-ba4c-26036debdea2,615,20000,8,749
b7a401d7-e08a-4cde-afb8-e64d70cec1de,608,20000,9,3307.5
b7a4d27d-265c-4552-8180-54e1bbb7beb4,630,25000,6,789
b7a54067-6cae-4455-8607-0ca1be5e53ce,665,15000,4,1789.2
b7a58107-8e4b-440a-9202-b9a84d0e5fcd,652,30000,8,699.2
b7a64dc5-91df-4d97-87bc-72883d568760,693,15000,9,1989
b7a74a32-0800-44b8-8005-0f3ef325a34a,542,50000,7,1084
b7a7fcaf-7baf-4bab-8a55-d81fe3616a68,630,30000,7,699
b7aa791b-5904-4c37-b65a-f857deccad2a,567,25000,6,1170
b7aaa1d2-ba5b-4214-99a1-601b218b1115,526,20000,9,190
b7aacaad-2507-42ec-8d25-5a32a2983830,500,25000,13,359.05
b7ac18f7-2143-4b39-818f-719644d4b579,567,15000,6,3228.3
b7ad9d32-f0d6-4506-ab99-ef926e546f99,649,7000,6,599
b7af3a18-c52b-48ce-a89e-54f6fc933872,516,10000,2,1263.6
b7afd496-fd8e-4e22-80e0-d40b05f6876b,548,20000,9,1620
b7b054d1-6166-4ccf-8b4c-15e410f5365f,677,35000,4,1018
b7b11262-f060-4a56-b298-b37c33fe6874,619,20000,5,3387
b7b1ce62-6616-4ed8-aea3-773788531e48,588,65000,12,900
b7b26bf6-98d1-4aec-9606-3b162d1bd20c,481,20000,1,539.1
b7b350ea-04a1-4a0b-927b-1a03d77186fd,589,10000,2,607.5
b7b39e07-c6ed-451e-ad43-04e20c8a7ae1,653,25000,7,649
b7b4c077-7bbe-4b4f-8515-cbff329b1ffd,578,18000,3,2276
b7b60e5d-cc84-4640-a535-036b1fd2c341,651,40000,12,587.3
b7b701d3-10bd-4957-a0bb-ae8766bfd7f0,512,25000,11,378
b7bab795-541a-46ea-b015-f6b76c780993,574,10000,5,2155.5
b7bc8854-a0cf-4d4c-ae5d-501838114cdd,684,30000,12,828.8
b7bde928-f908-4898-813a-2a9c3ec64c74,583,25000,5,4500
b7bfcc54-66d7-4b5e-a8c3-9fb30ed1d31e,651,25000,6,470.69
b7c157da-0ff4-42ce-a640-ff67a709d548,558,10000,1,700
b7c1ebfc-b7e7-498d-b22c-5b63eaacc453,618,40000,4,4088
b7c211eb-d983-446a-9efb-d48537aa70a5,582,20000,8,629.1
b7c28d43-8784-4f09-b64c-db0e3c6d6e7d,631,28000,12,2783.75
b7c2c264-91ad-4ebb-879c-c62db14e198b,659,5000,11,791.2
b7c47d9f-3c64-43c1-a1cf-f640f8c835de,602,25000,7,2445
b7c59052-a201-4a82-baa8-35d9b8b843f0,676,15000,9,399
b7c5ad2a-2294-4b76-9e5e-3b0fd06247c2,551,25000,9,589
b7c7519f-a311-4b4b-9601-3ffb07b7fbe2,616,40000,8,749
b7c90f2f-4611-48c1-b826-a180b01b7630,561,10000,9,671.2
b7c9a65a-4920-4188-8a41-aa3f6e41fe2d,650,25000,10,723.8
b7cb6ad5-8d58-49a3-8213-4e1678ef4058,547,15000,5,699
b7cdc4be-796e-451a-89ab-eb0f5f57982e,538,10000,0,268.92
b7ce730f-b5b8-4097-a13a-6da6745d6507,586,15000,7,692
b7d2f7c1-c51a-4d0c-a25d-a3c27d8f0575,672,60000,13,952.65
b7d337cf-ef7a-46e2-81e0-e90e828ab65d,539,15000,11,649
b7d55548-19b1-45a3-ada7-e634bbf2b4f5,513,20000,6,699
b7d59298-1a40-4577-8b04-d9225e84da4d,579,20000,4,6995
b7d8792f-9f70-4e32-918d-105f0b798cc0,533,25000,9,625.5
b7d88da5-05bc-4d54-b077-25fc41aefc4d,625,25000,2,444
b7db11a7-fc7d-4e3c-a2c8-1ce44331de63,600,30000,7,798.06
b7db2136-558c-4a80-992b-44f59e5de177,635,20000,6,739
b7dd7642-2312-4459-9c5f-baf07850bf8f,585,45000,10,384.75
b7e1314f-6281-436f-8df9-870fd8237af2,617,25000,5,3210
b7e6447b-559d-4d5e-8011-086d787a580c,594,30000,5,699
b7e65fcc-4018-4fee-9e2e-2a8efbc840ef,662,35000,11,739
b7e70ec1-447f-489d-b755-88bd58cd501f,551,25000,2,3107.68
b7e9f9f7-e6b1-425d-94e0-6eae3a190a56,551,20000,5,874
b7ebd6cf-84c4-4db1-81b4-75dbab5b692c,587,5000,6,440.98
b7ecdeeb-e449-4a81-826e-ea52f3ad74b8,716,25000,5,2835
b7ed002e-a8b3-4b51-bd1d-bcf79c234563,586,10000,1,1027
b7ed6d1d-a11d-42a2-afab-6e8d46fef110,619,10000,5,3387
b7f02773-5ee9-4170-8ff2-7af51bc7ea4a,658,100000,7,754
b7f12d56-e4b2-40c6-a00b-3ed044b28670,667,25000,7,1589
b7f1723f-9f23-47f4-ab38-64b967b21605,636,70000,12,998
b7f1dcef-cacf-45ea-ab00-e0bf8e2270a3,643,10000,6,699
b7f1eed7-78b5-41bc-88b2-d98039847460,680,50000,10,761
b7f38ff5-3fde-4e7d-a25a-d76eb9b0e531,602,35000,2,849
b7f91116-07c0-45ce-8f37-ed820cc8e784,635,60000,6,536.74
b7f98531-f4c8-488d-88f6-85d6e957b4f2,568,10000,2,933
b7f9d24f-2757-4413-a219-227e8b21c9bb,503,25000,5,699
b7fa5e7d-dd77-4e22-84ac-af32a3efcf91,652,20000,5,3900
b7fad7d1-cd12-4851-b232-2e7456c4e567,514,5000,5,230.4
b7fbed67-e68c-450f-bf68-72bacbc7fe1c,634,20000,3,3988
b7fd71b0-e923-4ee8-bea8-888c83ace069,581,10000,4,5400
b7fddfd5-9a5a-4b56-992c-137913b154d6,650,25000,1,190
b800ed2a-05d8-4c27-be71-c47970481909,656,65000,7,799
b8018649-d704-4061-b5f0-f9a96aa04cfd,626,45000,9,679.2
b8021462-06b0-4bc6-8b17-0b3c9a232814,551,15000,3,3387
b8025952-e088-4b49-8fc7-1c9e0350a50a,504,10000,9,944
b802d6d2-034b-44e0-a300-9c6f6142cca5,549,15000,13,3387
b80315a8-2a37-47a1-8957-7012945653ab,523,35000,13,7788
b8057dba-ce61-488b-86cf-99699c511873,558,24500,15,843
b8061827-38a6-4591-864e-c044d7aa8b15,631,125000,5,1950
b807149a-c2c1-45ce-b602-de866c3d7423,560,13500,8,2725.8
b808ba41-aa94-4831-80e1-efa73efee5bf,630,30000,6,719.2
b808bef5-aadc-4b6b-945e-1db75cde5b97,626,60000,9,669
b809cbd4-1271-4f30-acaa-875a8d2e5046,644,25000,6,599
b80a35ea-9174-4a0b-bb51-9c67ef2fb4c3,640,15000,5,2226.96
b80a7ba2-0a06-4634-94aa-66acd51fca34,611,20000,3,699
b80a8556-70d6-46b5-a0ff-3401a0c6a815,713,50000,15,2000
b80bcbaf-3bcd-4585-8d54-6ac283d27135,650,15000,7,952.2
b80d6eaf-8b24-4111-8d15-7c946c67f6b6,622,60000,3,5118.8
b80dccf1-9c6b-42c8-8aa5-590490515f1d,523,20000,8,336.6
b80fa629-455d-4109-98cc-273fd8b2a962,591,15000,2,1379.99
b8121b4e-0a2c-4ce9-97ab-86d0ef9eff57,630,40000,0,800
b8124340-5fb6-4211-81cf-e9e68e3e6101,573,35000,7,1240
b81281df-0997-478c-8e46-40613c838cbd,674,30000,5,462.6
b8169303-3295-4d1d-a1b4-eba284318fc1,595,24000,4,5400
b81856c4-6d3a-49f6-a4b7-264955a2664e,582,30000,2,1620
b818cf19-f12a-427f-84c0-686afa07a0cc,551,15000,10,895.5
b8192c70-a51f-4406-9897-2b6e989cb8cf,538,10000,6,422
b81b94db-e72e-447a-b1b0-320bd69fe565,620,20000,5,2488
b81c3ab3-9064-415d-8d06-b3a2cabd094f,619,15000,6,880.65
b81ccdec-29a1-4d9b-ad58-348c0e0031b7,632,25000,2,215
b81eb864-3780-440c-9526-745f745a7a8c,524,20000,4,4363.2
b81f6853-a6d7-4868-aa1e-21b53a03d9ef,564,20000,3,3387
b81f694b-b40d-47b9-b3e9-7b8a60a60de7,668,40000,14,888.3
b81fb4ae-cad4-47ae-a984-53f5e2d22be6,583,10000,4,699
b820fe25-543a-432b-a6b3-7c03b824f517,662,30000,7,1542.24
b821f877-e0c9-431c-a2b6-aad3a7f2a1d6,693,10000,7,813.9
b823052a-d3bc-414e-ae77-a6a643945495,581,25000,12,933.8
b82315b7-b39d-4493-9757-323d4d307e1a,540,20000,0,233.07
b823797b-5efd-4214-a806-c698acaa54da,577,20000,5,2276
b823e14f-98f4-4656-a1ba-5e49ac7124b8,553,35000,1,1199
b8257042-d11a-4270-b2dd-a4adf2dff46d,597,30000,3,700
b828d7b5-a6a6-483c-b5d3-27c6fb15ce80,521,10000,1,3387
b828e348-6f67-4dea-988f-03767e317475,570,30000,0,909.3
b82ac8fb-0904-476a-bb34-18ac5329f782,682,40000,5,4208
b82f1c2a-9d45-43c1-833b-463d35fe9366,540,25000,11,853.2
b82fe32f-1af5-4d1e-bd80-f4f82f72149f,687,78000,6,823.5
b8308f5f-c532-408b-b474-008f3db36d71,620,25000,15,499
b8341e9d-77bc-42dc-9d6c-8e7503aee28c,512,40000,8,599
b8348d65-79bd-41f3-b17f-5e9ab23c0b3b,515,15000,7,599
b835070a-1431-4494-9472-8ec33a187d71,662,15000,8,342
b83bb73e-e116-4842-9828-89377cf395a1,529,25000,5,853.2
b83c7633-52db-477d-b8de-4555497bda9e,651,45000,10,933
b83e94d3-198b-47c5-b5fc-83f176f314c2,663,30000,11,1619.98
b8409465-fd41-4df2-9199-c0f743108fb4,633,20000,3,639
b841f3da-556b-492b-8daf-2c1fcdb5c2ab,570,15000,5,3387
b8421047-0739-4654-a9f2-9bd1420410aa,517,20000,14,699
b8435b9d-ae4c-4b71-9430-95deef8e62a7,608,30000,11,589
b843af22-dbd8-4a41-a01c-12eb303c4852,634,30000,11,649
b843fdb7-bef4-4e27-aa50-a2ab261b6711,612,10000,3,779.8
b84419c3-d32b-49f7-8681-fa60fb4bb7d7,579,10000,13,744
b844ed45-3a67-4395-a08b-3492371e26dc,575,14992,6,3504.6
b845a029-9e89-4b30-a5c6-b915469b4cb9,615,25000,1,799
b84adc24-6f7c-4b1e-934f-3c778f2bda4b,519,10000,8,599.2
b84b95f2-10ac-47ad-ad79-4d79b4447d5a,539,17500,15,699
b84bd770-1be5-4406-9b8d-5a23926d1797,584,70000,8,699
b84d6421-6dc5-4a55-a0e0-cfc46d7edabc,685,15000,6,7200
b84f1db8-65fd-43ff-9303-cd09cf5d3bf5,538,15000,4,2588
b84ff301-ed3f-4f27-9707-f8a9962fe96a,550,16400,12,599
b84ff39e-f430-45f9-931b-fc7dbbb683be,622,20000,12,1192.5
b8503fa0-87ec-4fa7-b179-aeabb2e7c7e7,542,40000,4,589
b8506100-0078-4796-80f8-113bd6b5bc92,669,28000,7,599
b850b797-4652-46ef-9da7-82bc16feb0df,693,25000,16,3200
b850dfea-3a15-41e8-8611-7f640d4c76a3,686,10000,5,909.3
b85206b2-d115-45c4-867a-c965a861aff9,534,15000,8,584.1
b8529730-24b7-4f11-a5d6-7b60c4fa7287,623,46000,8,3877.5
b852b314-75cb-42ce-a03b-6ea866d70188,537,25000,6,649
b8530f7a-4763-480e-b1de-a4ad77b1cdfe,598,60000,6,409.5
b8544bc3-b4fa-4a2e-afc4-493592329dc8,519,20000,6,425.98
b856a630-e70e-4cad-bc16-25f30182325a,555,20000,0,343.79
b857464d-0420-4217-a704-6a55b52f679b,660,30000,9,849
b85971e9-0e53-422b-85d0-49311387b9c1,652,10000,11,750
b85986f6-4327-441f-932b-da216b1f0311,537,26000,1,599
b85c6ea7-9853-4959-a313-c8fbe2679b0b,638,20000,4,3387
b86049e1-4d0e-4d0a-8b0d-9b3dfba1017a,609,25000,6,3387
b8627e1d-43b7-4ee3-aa0b-88180e381628,562,15000,7,2488
b8630907-a795-43ea-ad86-6887da08bad0,518,15000,9,3387
b8635597-fec8-4e75-b5b2-ebf5b5eb4a45,679,70000,6,689
b863d17a-4e73-4999-b8cb-186f964ddb3c,539,70000,13,593.95
b864ebb0-3cb6-4171-a408-b6d0275fa65c,581,20000,9,564
b865604e-d84d-40c4-b262-da5141a44ddc,649,16000,8,711
b8663d1a-f77e-4343-834b-f4761ca04ff5,562,20000,6,390
b866756d-8939-4635-8d00-0773d6efbe62,676,15000,4,524.07
b866b316-0b16-4dd2-8aa3-c7ab857d9a98,693,92000,3,1149
b86a8c60-2a28-49fc-b0df-8e06c069428a,573,15000,8,649
b86b3e80-9a69-4e7a-9df2-863a344b59b6,572,25000,13,519.2
b86b51df-f771-4eda-9993-599981e9aabf,660,30000,5,639
b86d20ae-9fde-4f96-8747-6416643e6606,697,20000,3,2000
b86d7227-f2c3-494e-9827-1deb637afaa3,608,20000,14,506.61
b86d8466-b212-4cb9-a764-8e00b9ddf9a4,548,10000,3,2488
b86e71bf-94b0-4db0-9861-4aac949ab4c0,632,15000,11,649
b86f3acb-81ff-44c3-8d3f-2a6591b11265,550,25000,15,599
b86f94d6-77fa-48a5-a015-d9e76700fe8d,511,25000,11,5341
b8700811-ff96-415d-a9ed-0fe540e0bac6,704,25000,10,733.23
b871f86a-e946-45ef-a942-b31e128d2ccc,687,21000,5,399
b87302ef-eeb4-4389-888e-b6e21a1b7834,612,20000,4,3387
b8737920-d4b4-49c1-b76a-aa4d11f56ffa,574,25000,8,344.69
b873ee39-6630-40dc-9b74-a2e09bdeec95,555,35000,11,408.55
b8760953-86a6-440b-a9a1-1d1fbe91244f,710,35000,10,649
b876d348-f8eb-4da0-b04d-77d82c6483d5,625,20000,4,699
b877ce3b-7df3-4d55-a7b1-2664ea5677d1,579,35000,12,699
b87887a0-3243-4aac-8b81-b20363ca9901,524,15000,10,382.95
b8795938-27eb-4995-aa73-d7370232819e,596,50000,7,631.2
b8795bee-abe2-44d5-a365-7697991b4e14,634,5000,5,734.6
b879c023-333f-4a24-ad1d-c00b22e7d43d,505,15000,11,649
b87bc26f-47fb-4e07-a909-3cd7604fdab1,605,15000,4,539.1
b87ea398-3cdd-4335-ba25-7d7234bc6e72,542,19000,8,800
b8801649-1da4-4cc1-ae88-93d17e2b2727,702,45000,5,1710
b8802cea-3da4-4b8c-b2bc-169bc18f62bf,637,35000,12,519.87
b880aa1c-4409-41a2-875c-7cf04767e78e,629,85000,14,1149
b881ec88-b73a-4e6a-9cbc-92839bd99757,500,40000,10,405.16
b882107a-19d8-4a1a-aee2-34886e56cc80,573,15000,2,1200
b885b95d-505e-4215-9faf-f2a04b4e3b83,646,40000,7,804.6
b886f38b-1e8c-41ef-bfdc-a85e8ed3a71c,490,30000,2,602.09
b887f4d3-f42c-4ce3-aefb-bd4b44c2fac4,553,15000,9,699
b8884e8c-ea32-48bc-8c0d-e94cdbb3d9af,552,25000,3,500
b889325b-0d34-4961-b9ce-99f77fcab37d,499,15000,7,1615.5
b88a34bc-3452-492c-9446-8dd64ecc3f3f,681,30000,13,599
b88a49c3-1ccc-4847-90b5-25b9442ce614,691,65000,13,513.06
b88a7afb-26ee-4920-b282-66783882b835,520,5000,16,5341.05
b88b1d1e-0015-4710-afeb-c7c5c487ce02,569,15000,3,674.95
b88c5a80-b10c-4eb8-b2cb-6abd7561ebe9,671,40000,8,849
b88f7f14-eb15-4901-a4ca-2b5e5418c110,660,40000,10,739
b890bf0a-aaf9-4d23-9da9-82c28b5e9091,708,30000,4,1598
b893cad4-7dac-4cdc-b3d0-9bb5f05d5623,652,40000,9,4550
b894ef00-2bcb-4c23-9a36-45ec3b20b539,631,10000,6,199
b8950f61-81f1-4992-8dec-1ad26a829d97,666,25000,0,2438.12
b89608cf-663f-452e-873a-ced9aa90ced0,569,30000,7,699
b8975abe-dbc1-49ac-b024-a3655ab34742,581,10000,4,599
b89bfc3a-20cf-41d6-a35a-3317b48f6c73,523,25000,11,190
b89e2600-a5e8-4643-a9a4-44779e391871,591,10000,3,1185.75
b89e4aa4-62a0-4515-a8ce-619a6b5cb83c,698,20000,10,799
b8a28975-1a2d-4bca-af9f-f64c696c19d8,557,30000,7,679.2
b8a2a2f6-dbd6-4bad-8f98-5352b942e776,578,15000,11,3387
b8a3eeec-b475-41fa-805c-2f106cb7efff,705,30000,8,749
b8a3efe0-bb25-45ad-b682-56bf4fa442a1,641,15000,10,1799.1
b8a4f9fc-5ed7-4712-8c3c-30dc22b828cb,504,40000,3,595.2
b8a96978-256d-46ad-83a0-406e296e87cd,574,50000,4,675.2
b8a977bc-fcdd-4fbc-a795-c24fc430c162,553,20000,19,190
b8a9b8b3-b549-4d00-8bf6-4c2df13fb9fe,546,30000,4,3519
b8aa5d22-8efc-4448-8c2a-066fe0f83240,580,25000,7,884.7
b8ab8650-39e7-476b-aef6-472a66153b9d,643,35000,8,539.1
b8aba5bd-0ac5-4a06-847d-c33b65cae3fc,666,25000,8,5668.92
b8accb7e-28f2-42f2-936a-4d4b8c888120,531,10000,2,809
b8ad7ec8-bca8-420d-8d5e-4a28b9f71172,578,5000,6,269.06
b8afa542-63f4-4cc1-8621-1a8503bcedaa,657,22000,5,843
b8afebd1-ae5c-4009-b53f-651cd5f7c853,609,33000,2,654
b8b04599-1159-4ea0-876f-da08802cf961,520,10000,7,616
b8b0b2cf-46fd-4d27-b3ad-aa3c60f13a9f,631,100000,11,835.5
b8b164b2-4a15-4d89-bfbd-c7e38336ccc9,546,10000,5,699
b8b3966b-71c6-4673-98d8-1f158e9a46d3,659,35000,14,330
b8b3c0bc-3707-4279-9618-3bbaf6371d2d,605,20000,14,2790
b8b48ae0-f9f7-49a5-91d2-ba1d251f8274,543,16000,13,699
b8b6655c-436e-4b1d-a217-5209202ad6d7,684,25000,9,599
b8b6fbd6-cdf5-4861-bc5d-a15e9351548e,637,35000,5,699
b8b83e40-b524-4b98-8a81-ffdc9d7181ec,579,15000,0,5245
b8b8570a-0507-4e1f-aba4-e5da18433b22,579,30000,5,1890
b8b94fcf-2855-422f-b358-fd99677053ec,583,30000,8,386.1
